"ident","credit.card.owner","profession","sex","nationality","age","av.num.atm.withdr","av.num.cheque.cash.withdr","av.num.cheque.cash.deposits","av.num.reg.pmnt.init.by.cust","av.num.salary.deposits","av.num.transfers","av.amnt.pmnts.init.by.cust","av.num.security.pur.ord","av.num.security.sales.ord","av.amnt.atm.withdr","av.cheque.cash.withdr","av.cash.deposits","av.amnt.reg.pmnt.init.by.cust","av.cheque.credits","av.salary.deposits","av.cheque.debits","av.amnt.transfers","av.num.pmnts.init.by.cust","av.amnt.security.pur.ord","av.amnt.security.sales.ord","av.num.saving.cash.withdr","av.num.saving.cash.deposits","av.amnt.saving.cash.withdr","av.amnt.saving.cash.deposits","av.saving.balance","sd.num.atm.withdr","sd.num.cheque.cash.withdr","sd.num.cheque.cash.deposits","sd.num.reg.pmnt.init.by.cust","sd.num.salary.deposits","sd.num.transfers","sd.amnt.pmnts.init.by.cust","sd.num.security.pur.ord","sd.num.security.sales.ord","sd.amnt.atm.withdr","sd.cheque.cash.withdr","sd.cash.deposits","sd.amnt.reg.pmnt.init.by.cust","sd.cheque.credits","sd.salary.deposits","sd.cheque.debits","sd.amnt.transfers","sd.num.pmnts.init.by.cust","sd.amnt.security.pur.ord","sd.amnt.security.sales.ord","sd.num.saving.cash.withdr","sd.num.saving.cash.deposits","sd.amnt.saving.cash.withdr","sd.amnt.saving.cash.deposits","sd.saving.balance"
12210,,,,,86.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88792.77273800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,,,,,51.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25302.795293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,,,,,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,,"none","M","IT",18.75,.9166666666666666,.5833333333333334,0,0,0,.5833333333333334,0,0,0,145.83333333333334,204.56341234,0,0,496.1295338541666,0,350.39674567333327,496.1295338541666,0,0,0,0,0,0,0,13289.208378999998,.996204919895622,.5149286505444373,0,0,0,.5149286505444373,0,0,0,128.73216263610928,180.75570013350995,0,0,438.0366997461181,0,309.4127945810456,438.0366997461181,0,0,0,0,0,0,0,0
12215,,"chemist","F","CH",29.666666667,5.25,1.9166666666666667,0,1,1,0,0,0,0,1887.5,5180.746957858334,0,450,6890.653770000001,6890.653770000001,7518.2469578499995,0,0,0,0,0,.9166666666666666,0,3866.6666666666665,155655.83287333333,1.4847711791873706,.28867513459481287,0,0,0,0,0,0,0,535.1826366255304,3602.0575604080545,0,0,2036.6121200850187,2036.6121200850187,3751.589583595504,0,0,0,0,0,.2886751345948128,0,3555.8743543947703,12597.72406092273
12217,,"police","M","CH",73.75,1.5833333333333333,1,.16666666666666666,0,0,1,0,0,0,500,3640.8494033166667,908.72038955,0,5456.649489583334,0,5153.349403316667,4547.9291,0,0,0,.16666666666666666,0,908.72038955,0,347806.6367091667,.6685579234215214,0,.38924947208076155,0,0,0,0,0,0,0,17.22440020685789,2122.4180469868093,0,2122.3999355493647,0,25.953113322342865,4.227869425609024,0,0,0,.38924947208076155,0,2122.4180469868093,0,2801.099653095961
12219,,"business","F","CH",80.166666667,1.8333333333333333,1,0,0,0,1,0,0,0,550,3219.06503695,0,0,5855.85,0,4869.065036950001,5855.85,0,0,0,0,0,0,0,182125.81380000003,.834847109936722,0,0,0,0,0,0,0,0,0,24.174995551810884,0,0,0,0,24.17499555181073,0,0,0,0,0,0,0,0,0
12220,,"teacher","F","CH",34.083333333,2.9166666666666665,1.1666666666666667,0,1,1,0,0,0,.08333333333333333,895.8333333333334,2280.6703228166666,0,225,3333.4384739583334,3285.1051406250003,3401.50365615,0,0,0,48.333333333333336,0,.16666666666666666,0,941.6666666666666,208150.0602966667,1.378954368902449,.38924947208076155,0,0,0,0,0,0,.2886751345948128,279.16949342757005,2194.4721597700195,0,0,962.9782075294016,970.9306433614124,2145.9839255477145,0,0,0,167.4315780649915,0,.38924947208076144,0,2200.1893857878085,4728.3397688508985
12221,,,,,40.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12222,,,,,92.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,,"engineer","F","CH",51.75,1.6666666666666667,1,1,0,1,0,.25,0,0,695.8333333333334,3541.9129958833328,15000,0,17859.912825000003,2859.912825000001,5141.251818716667,0,28.505489503583334,0,0,1,0,15000,0,222152.61200999995,.6513389472789296,0,0,0,0,0,.45226701686664544,0,0,577.3994730818098,65.67544928428774,0,0,845.1981182514354,845.1981182514355,421.6775864636134,0,57.65991703442254,0,0,0,0,0,0,54083.26913195982
12228,,"chemist","F","CH",60.166666667,2.1666666666666665,1,0,0,1,0,0,0,0,895.8333333333334,3749.0737429,0,0,3821.7679499999995,3821.7679499999995,4644.907076233333,0,0,0,0,0,0,0,0,351969.24463000003,1.1146408580454255,0,0,0,0,0,0,0,0,298.06827568477826,136.4669876639397,0,0,1129.4202137705743,1129.4202137705743,293.15675142078015,0,0,0,0,0,0,0,0,0
12229,,,,,76.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094702.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,,"none","M","CH",7.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16485.812869999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,,"none","F","CH",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,,"chemist","M","CH",71.333333333,2.0833333333333335,1,.16666666666666666,0,0,1,.08333333333333333,0,0,570.8333333333334,3867.5942194250006,958.4914752083332,0,5466.91039025,0,5641.174014458334,4508.418915,40.24646170166667,0,0,.16666666666666666,0,958.4914752083332,0,107463.91442833333,1.5050420310248864,0,.38924947208076144,0,0,0,.2886751345948128,0,0,25.74643252722186,14.583614496857605,2241.1485475129307,0,2240.5459661341,0,141.43832788833487,4.222713487285223,139.4178329843233,0,0,.38924947208076144,0,2241.1485475129307,0,4298.626167606443
12234,,,,,14.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,,"police","F","CH",29.833333333,2.0833333333333335,1.5,0,1,1,0,.25,.08333333333333333,0,875,1495.1181270758332,0,337.5,2795.790492,2795.790492,2789.7722015333334,0,33.82074111233333,48.333333333333336,0,0,.5,0,816.6666666666666,74798.70219033335,.90033663737852,.5222329678670935,0,0,0,0,.45226701686664544,.28867513459481287,0,337.43686278122664,1369.1034071789948,0,0,826.3274415096635,826.3274415096635,1457.5741546258873,0,68.23771057857059,167.43157806499144,0,0,.5222329678670935,0,1347.6129288711227,3434.009936273371
12237,,"engineer","F","CH",93.333333333,1.9166666666666667,1,.08333333333333333,0,0,1,0,0,0,687.5,3675.7154521333337,469.1906624416667,0,5410.326862416666,0,5738.215452133333,4941.1362,0,0,0,.08333333333333333,0,469.1906624416667,0,407573.4056525,1.2401124093721456,0,.28867513459481287,0,0,0,0,0,0,22.613350843332274,16.02534094541812,1625.3241315717303,0,1625.1407515666376,0,53.92309998893693,4.330988192087276,0,0,0,.28867513459481287,0,1625.3241315717303,0,2899.1965762700897
12238,"no",,,,59.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12239,,"engineer","F","CH",36.416666667,2.1666666666666665,1.3333333333333333,0,1,1,0,0,0,0,812.5,3067.388415341667,0,400,4674.4775,4674.4775,5221.555082025,0,0,0,0,0,.3333333333333333,0,1858.3333333333333,389873.3697,1.3371158468430429,.492365963917331,0,0,0,0,0,0,0,872.8545125048046,3449.661657913168,0,147.7097891751993,1590.9311397527547,1590.9311397527547,4052.3697780781354,0,0,0,0,0,.492365963917331,0,3339.6946875516337,5094.225786479861
12240,,"none","M","CH",6.5833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,,,,,51.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672808.0870599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,"yes","engineer","M","CH",35.333333333,1.9090909090909092,1.6363636363636365,0,1,1,0,.09090909090909091,0,0,1086.3636363636363,6047.0081478718175,0,525,7640.7056,7640.7056,9030.123965054545,0,3.5703627072727273,0,0,0,.6363636363636364,0,5300,374028.2797990908,.8312094145936334,.504524979109513,0,0,0,0,.3015113445777636,0,0,845.8991988088503,7666.810132063061,0,0,2322.2026674595995,2322.2026674595995,7744.77022131938,0,11.84155346550115,0,0,0,.504524979109513,0,7643.297717608545,17626.19950786071
12244,"no","chemist","F","CH",73.25,2,1,.8333333333333334,0,0,1,0,0,0,670.8333333333334,17779.030176850003,12500,0,16581.820242499998,0,19783.196843516667,4081.8202424999995,0,0,0,.8333333333333334,0,12500,0,552161.67569,1.044465935734187,0,.3892494720807614,0,0,0,0,0,0,25.74643252722186,49017.96142885795,5838.742081211422,0,5841.204536246743,0,49032.42776032499,3.8004421385566287,0,0,0,.3892494720807614,0,5838.742081211422,0,52141.6340365355
12245,"yes","engineer","M","CH",59.166666667,2,1,.2857142857142857,0,1,0,.14285714285714285,0,0,1700,4538.032522371429,1716.2942431285717,0,8239.514243142856,6523.22,7883.073005642857,0,23.611911837142856,0,0,.2857142857142857,0,1716.2942431285717,0,60705.55417057143,1.5275252316519468,0,.48795003647426655,0,0,0,.37796447300922725,0,0,1501.6657417681206,190.61023908585457,2932.3029920653753,0,4601.0613671559795,2160.9189838276366,1155.6155837674935,0,62.471246699862235,0,0,.48795003647426655,0,2932.3029920653753,0,4165.725564138285
12246,"no","teacher","F","CH",85.666666667,1.5833333333333333,1,.08333333333333333,0,0,1,.3333333333333333,0,0,600,1773.5097688166668,445.4429126,0,3761.106826649999,0,3682.3015232333332,3315.6639140499997,83.79175442,0,0,.08333333333333333,0,445.4429126,0,669167.0141325002,.6685579234215214,0,.2886751345948128,0,0,0,.492365963917331,0,0,0,20.291565553843093,1543.0595129893256,0,1541.8935323796686,0,177.16192735527866,2.9727206842082827,181.84463744022426,0,0,.2886751345948128,0,1543.0595129893256,0,1543.0595126428905
12249,,,,,67.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308380.7093999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12251,"yes","teacher","F","YU",53.833333333,2.4285714285714284,1,0,0,1,0,.14285714285714285,0,0,2092.8571428571427,2894.7914889571425,0,0,5702.554333928571,5702.554333928571,4996.266864385715,0,8.618232579714286,0,0,0,0,0,0,202723.93809999997,.7867957924694432,0,0,0,0,0,.3779644730092273,0,0,916.2553189607193,337.4166350473942,0,0,1889.1154162138039,1889.1154162138039,870.4193488794189,0,22.801700146838645,0,0,0,0,0,0,0
12252,,,,,86.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593284.4143700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12254,,,,,87.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446354.9773999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,,"teacher","F","GE",74.916666667,2.1666666666666665,1,0,0,0,1,0,0,0,450,3570.706994866667,0,0,4279.073906250001,0,4920.706994866667,4279.073906250001,0,0,0,0,0,0,0,880.73997931,1.1146408580454255,0,0,0,0,0,0,0,0,0,16.948887718013523,0,0,3.9636275865085278,0,16.948887718013555,3.9636275865085278,0,0,0,0,0,0,0,0
12258,,"chemist","F","CH",92.5,2.75,1,.16666666666666666,0,0,1,0,0,0,1229.1666666666667,4362.745444450001,914.1889244500002,0,5720.085019416667,0,5591.912111116667,4805.896095,0,0,0,.16666666666666666,0,914.1889244500002,0,43151.67055608332,1.2154310870109943,0,.38924947208076155,0,0,0,0,0,0,25.74643252722186,32.3530062467395,2135.518454789033,0,2136.104691652596,0,52.79253128726369,4.222713487285131,0,0,0,.38924947208076155,0,2135.518454789033,0,3659.4888800089584
12259,,,,,86.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540283.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12261,,"none","F","CH",4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12265,"no",,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53191.347098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12266,,"none","F","CH",21.083333333,1.8333333333333333,1,0,0,0,1,.08333333333333333,0,0,250,282.11232136750004,0,0,741.2368218749999,0,537.0996279466666,741.2368218749999,4.9873065788333335,0,0,0,0,0,0,32257.463871999997,.9374368665610923,0,0,0,0,0,.28867513459481287,0,0,0,5.564938334711633,0,0,.8232149602748448,0,17.413434204748327,.8232149602748448,17.276536774923702,0,0,0,0,0,0,0
12267,,"chemist","F","FR",74.75,2.3333333333333335,1,.3333333333333333,0,0,1,.16666666666666666,0,0,550,3860.815038891666,2123.90033425,0,5541.227998000001,0,5540.210657308334,3417.32766375,16.89561841433333,0,0,.3333333333333333,0,2123.90033425,0,317194.0668525,1.1547005383792515,0,.492365963917331,0,0,0,.3892494720807615,0,0,0,22.898198685512085,3137.3464085125242,0,3136.6893652593417,0,49.708176826660626,3.1670351154638747,41.15324572413059,0,0,.492365963917331,0,3137.3464085125242,0,7443.392517982514
12268,,"engineer","F","CH",33.333333333,3.75,1,0,2,1,0,0,0,0,2566.6666666666665,2559.2265949083335,0,2233.4299896000007,7160.1684,7160.1684,7359.323251166667,0,0,0,0,0,0,0,0,75894.50751399998,1.2154310870109943,0,0,0,0,0,0,0,0,701.0814157536565,234.0389027414045,0,0,2116.233927177315,2116.233927177315,668.1561370947065,0,0,0,0,0,0,0,0,0
12269,,,,,77.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403353.0592999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12271,,"lawyer","F","CH",57.5,2.1666666666666665,1,0,0,1,0,.16666666666666666,0,0,1295.8333333333333,4136.902058966667,0,0,5683.282605,5683.282605,5455.357208141667,0,22.621815841333333,0,0,0,0,0,0,859651.5081099999,1.0298573010888745,0,0,0,0,0,.38924947208076144,0,0,404.21547659033484,207.72495712750288,0,0,1679.557966122635,1679.557966122635,390.74577219533245,0,55.88096789413741,0,0,0,0,0,0,0
12273,"no","none","F","CH",8.5833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13957.837459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12274,,"none","M","IT",19.75,1.6666666666666667,1,0,0,0,1,.3333333333333333,0,0,145.83333333333334,345.79095540500003,0,0,648.8004960949999,0,623.9986926624999,648.8004960949999,90.70773725391668,0,0,0,0,0,0,0,.6513389472789296,0,0,0,0,0,.492365963917331,0,0,33.42789617107607,72.38668960076923,0,0,.7241242700448233,0,214.79911624899128,.7241242700448233,181.76846171907863,0,0,0,0,0,0,0
12275,"no","none","M","CH",17.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12276,,"business","F","CH",70.333333333,2,1.25,0,0,0,1,0,0,0,1450,3750.7073208083334,0,0,5716.425000000002,0,5200.707320808333,5716.425000000002,0,0,0,0,.25,0,1141.6666666666667,61947.80456666665,.9534625892455924,.45226701686664544,0,0,0,0,0,0,0,36.92744729379982,3042.0134607549967,0,0,0,0,3058.9920543366225,0,0,0,0,0,.45226701686664544,0,3041.0698874912528,5477.197912226376
12278,,"chemist","F","CH",50.75,2.1666666666666665,1,.16666666666666666,0,1,0,0,0,0,604.1666666666666,2978.034034058333,982.7877626416666,0,4688.332105166667,3705.5443425000008,4294.700700725,0,0,0,0,.16666666666666666,0,982.7877626416666,0,58291.86101683333,.937436866561092,0,.38924947208076155,0,0,0,0,0,0,492.42365967331494,58.60922119938252,2303.533122487352,0,2787.184292467453,1095.1144659260692,374.9339517845914,0,0,0,0,.38924947208076155,0,2303.533122487352,0,2982.4989530695475
12279,"yes","none","M","CH",18.5,1.25,.5,0,0,0,.5,0,0,0,143.75,178.304807295,0,0,408.37345312499997,0,322.054807295,408.37345312499997,0,0,0,0,0,0,0,0,1.3887301496588271,.5345224838248488,0,0,0,.5345224838248488,0,0,0,154.5442608815629,190.94543224719223,0,0,436.56963763358385,0,344.3366669857464,436.56963763358385,0,0,0,0,0,0,0,0
12280,,"teacher","F","CH",84.583333333,1.75,1,.16666666666666666,0,0,1,0,0,0,945.8333333333334,4070.9856755749993,910.328119925,0,5316.922276175001,0,5016.819008908334,4406.59415625,0,0,0,.16666666666666666,0,910.328119925,0,133954.59134749998,.9653072991634227,0,.38924947208076155,0,0,0,0,0,0,14.433756729740645,18.006883807648556,2126.098092674437,0,2126.0906468810977,0,22.195167416785246,3.9636275865084594,0,0,0,.38924947208076155,0,2126.098092674437,0,2809.060397936971
12282,,"chemist","F","CH",45.833333333,1.75,1,0,0,1,0,.3333333333333333,0,0,1966.6666666666667,2393.8734562333334,0,0,5467.291830000001,5467.291830000001,4437.402778741666,0,76.86265584666666,0,0,0,0,0,0,347160.95569000003,.9653072991634227,0,0,0,0,0,.492365963917331,0,0,795.8224257542213,222.04156356182324,0,0,1615.8039288905989,1615.8039288905989,791.2075404114237,0,128.9143899033901,0,0,0,0,0,0,0
12283,,"chemist","F","GE",86.583333333,1.6666666666666667,1,.16666666666666666,0,0,1,.16666666666666666,0,0,500,3670.305978683334,923.7885582916666,0,5174.257280791668,0,5175.848125533333,4250.468722500001,13.875480181666667,0,0,.16666666666666666,0,923.7885582916666,0,75579.06802925002,.778498944161523,0,.38924947208076144,0,0,0,.3892494720807615,0,0,0,18.956499600186927,2157.794962009317,0,2157.037659559497,0,36.295588504115905,3.8004421385566975,37.8410213605402,0,0,.38924947208076144,0,2157.794962009317,0,3587.236278385149
12284,"no",,,,32.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12656.144234000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12285,,"chemist","F","CH",39.75,2.25,1.3333333333333333,0,1,1,0,0,0,0,925,2664.9082476666663,0,243.75,3830.7394124999996,3830.7394124999996,3833.6582476666663,0,0,0,0,0,.3333333333333333,0,1233.3333333333333,427350.6754400001,1.2880570286640687,.49236596391733095,0,0,0,0,0,0,0,319.4455423784382,2377.5843769506378,0,64.9519052838329,1296.4529541012748,1296.4529541012748,2528.7259485029263,0,0,0,0,0,.492365963917331,0,2254.0199778631204,5281.012299653439
12286,,"lawyer","F","CH",72.666666667,2.5833333333333335,1.6666666666666667,0,0,0,1,0,0,.08333333333333333,1945.8333333333333,5187.238592466666,0,0,7593.596058333333,0,7133.0719258,7545.262725,0,0,48.333333333333336,0,.75,0,2338.6666666666665,2676909.171866666,1.6764862244009227,.492365963917331,0,0,0,0,0,0,.28867513459481287,14.433756729740644,3189.9789549169923,0,0,166.65563821175027,0,3177.2348203409897,7.03785581214197,0,0,167.43157806499147,0,.621581560508061,0,3190.835665217537,8370.465538626471
12287,,"chemist","M","CH",84.416666667,1.5,1,.3333333333333333,0,0,1,0,0,0,633.3333333333334,3882.0193809333337,1901.4925824499999,0,6072.159082466666,0,5761.186047599999,4170.6665,0,0,0,.3333333333333333,0,1901.4925824499999,0,644438.7548241665,.674199862463242,0,.492365963917331,0,0,0,0,0,0,24.618298195866544,56.70534536543883,2809.189273422687,0,2786.4687285183336,0,116.83593069167323,381.79212402282417,0,0,0,.492365963917331,0,2809.189273422687,0,5950.909750797362
12288,,,,,72.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250266.73914000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12289,,,,,62.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70953.35288100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12290,,"none","F","CH",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,,,,,79.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74430.027168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12292,,,,,82.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574024.1389000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12293,,"engineer","F","CH",81.5,1.6666666666666667,1.0833333333333333,0,0,0,1,.16666666666666666,0,0,600,2741.2975841499997,0,0,4293.50922,0,4568.036645091667,4293.50922,14.239060933333334,0,0,0,.16666666666666666,0,1097.5,919957.2842100001,.6513389472789296,.28867513459481287,0,0,0,0,.38924947208076144,0,0,0,3719.848945867863,0,0,3.8978893728784794,0,3711.738257372288,3.8978893728784794,33.899277983574,0,0,0,.38924947208076144,0,3717.6339616384066,6451.995462997897
12294,,,,,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271283.60202000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,,"engineer","F","CH",94.333333333,2.0833333333333335,1,.08333333333333333,0,0,1,.16666666666666666,0,0,512.5,3713.293582525,424.43833259166666,0,4884.433872591667,0,5305.028438966667,4459.99554,41.73485643916667,0,0,.08333333333333333,.08333333333333333,424.43833259166666,7606.416666666667,71332.55919858333,.90033663737852,0,.28867513459481287,0,0,0,.38924947208076144,0,0,22.613350843332274,15.10507222811838,1470.297513457168,0,1470.1324450633585,0,100.38470475301351,3.8978893728784794,104.03192418253987,0,0,.28867513459481287,.28867513459481287,1470.297513457168,26349.400260410734,45165.12182480181
12296,,"none","M","CH",12.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17902.267417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12297,,,,,74.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218589.45299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12299,,,,,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102188.0935999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300,,"none","F","CH",23.25,2.5,1,0,0,0,1,.16666666666666666,0,0,262.5,361.5575181691666,0,0,747.173109375,0,657.2674142025002,747.173109375,33.20989603291667,0,0,0,.08333333333333333,0,294.447260275,2061.130821925,1.243163121016122,0,0,0,0,0,.3892494720807615,0,0,22.613350843332274,15.239704618118427,0,0,.8232149602748448,0,105.09097771145498,.8232149602748448,101.32291616629922,0,0,0,.28867513459481287,0,1019.9952298915142,1819.431964678949
12304,,"police","M","CH",83.5,2.25,1,.08333333333333333,0,0,1,0,0,0,562.5,3464.79034415,449.5574247916666,0,5134.680724833333,0,5168.957010816667,4685.1233,0,0,0,.08333333333333333,0,449.5574247916666,0,211104.25059499996,1.1381803659589922,0,.28867513459481287,0,0,0,0,0,0,22.613350843332274,17.839243096353275,1557.3126013179817,0,1557.8721498013754,0,25.690078131494555,4.227869425609116,0,0,0,.28867513459481287,0,1557.3126013179817,0,2777.8799783697787
12305,,"business","M","FR",71.166666667,2.25,1,0,0,0,1,0,0,0,800,1885.750940216667,0,0,6351.5833333,0,4273.250940216667,6351.5833333,0,0,0,0,0,0,0,459949.97144,.7537783614444091,0,0,0,0,0,0,0,0,0,27.255743818216388,0,0,0,0,40.05261137432154,0,0,0,0,0,0,0,0,0
12306,,,,,69.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79301.08717299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12307,,,,,62.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99287.41659599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12308,,"teacher","F","IT",57.583333333,2.0833333333333335,1,0,0,1,0,0,0,0,1470.8333333333333,4011.9188270666673,0,0,6758.972807833335,6758.972807833335,5482.752160399999,0,0,0,0,0,0,0,0,65811.48658599998,1.2401124093721454,0,0,0,0,0,0,0,0,539.9740453919704,226.55693708121856,0,0,1997.451772552762,1997.451772552762,555.4988553510168,0,0,0,0,0,0,0,0,0
12309,,"teacher","F","CH",48.583333333,4,1,.4166666666666667,0,1,0,.25,0,0,1854.1666666666667,3379.2704389166665,2689.008372083333,0,5278.824782241667,2589.8164101749994,5288.982434983333,0,55.545329395,0,0,.4166666666666667,0,2689.008372083333,0,36168.624539749995,1.4142135623730951,0,.5149286505444373,0,0,0,.45226701686664544,0,0,344.7385922256123,92.11017912429259,3398.877898551724,0,3454.352536344936,765.3857397999028,372.49989828274823,0,102.04277556570852,0,0,.5149286505444373,0,3398.877898551724,0,9990.35122259925
12310,,,,,31.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85221.97155200002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
